customer_key,customer_name,segment,loyalty_tier,signup_date,geography_key
2984,Diego Thompson,Consumer,None,2025-05-30,15
2985,Sarah Johnson,Enterprise,None,2025-11-23,3
2986,Lisa Martinez,Small Business,Gold,2024-12-12,30
2987,John Brown,Consumer,Silver,2024-07-17,9
2988,Mark Martinez,Enterprise,Silver,2025-11-29,32
2989,Jennifer Anderson,Small Business,None,2025-02-11,29
2990,Charles Lee,Consumer,None,2025-05-16,11
2991,Diego Moore,Small Business,Gold,2024-06-22,25
2992,Daniel Thompson,Consumer,Gold,2025-11-01,1
2993,John Martin,Small Business,None,2024-09-09,25
2994,Richard Johnson,Enterprise,Platinum,2025-09-15,25
2995,Christopher White,Consumer,Gold,2024-05-28,33
2996,Nancy Ramirez,Consumer,Gold,2024-11-08,15
2997,Michael Taylor,Consumer,Silver,2025-02-09,5
2998,Fatima Lewis,Consumer,None,2025-03-11,5
2999,Thomas Rodriguez,Consumer,None,2024-09-24,24
3000,Aisha Miller,Consumer,Silver,2024-03-08,24
